Description: Results from the BQRRP runtime breakdown benchmark, recording the time it takes to perform every subroutine in BQRRP.
File format: 10 data columns, each corresponding to a given BQRRP subroutine: skop_t_dur, preallocation_t_dur, qrcp_wide_t_dur, panel_preprocessing_t_dur, qr_tall_t_dur, q_reconstruction_t_dur, apply_transq_t_dur, sample_update_t_dur, t_other, total_t_dur               rows correspond to BQRRP runs with block sizes varying in powers of 2, with numruns repititions of each block size
Num OMP threads:128
Input type:2
Input size:64000 by 64000
Additional parameters: Tall QR subroutine geqrf BQRRP block size start: 250 BQRRP block size end: 8000 num runs per size 3 BQRRP d factor: 1.000000
753451, 31468, 12797377, 102221789, 6237074, 0, 107203340, 507330, 22210, 229774039, 
473153, 31022, 12970699, 103428552, 5916649, 0, 106545007, 486571, 21879, 229873532, 
468151, 30743, 13932107, 103614226, 5910692, 0, 106223396, 494103, 22160, 230695578, 
971721, 61016, 12115321, 53705205, 5407563, 0, 106851544, 720697, 11886, 179844953, 
952581, 60613, 11933186, 53303503, 5526161, 0, 106465238, 741223, 11463, 178993968, 
965578, 60445, 11731392, 53110960, 5171086, 0, 106688116, 727427, 11488, 178466492, 
1790318, 121548, 13054717, 25751319, 5019752, 0, 105572581, 1007945, 6221, 152324401, 
1782384, 120148, 13168995, 25797017, 5078292, 0, 105531666, 1063434, 6202, 152548138, 
1781661, 122733, 12831146, 25900714, 5147095, 0, 105651386, 985777, 5990, 152426502, 
3472810, 244808, 18309302, 13730089, 6288611, 0, 104428932, 1886821, 3012, 148364385, 
3451719, 248133, 17594745, 13826840, 5950489, 0, 103537156, 1860072, 2973, 146472127, 
3485159, 249611, 18097069, 13980944, 6593138, 0, 103926037, 1870666, 2913, 148205537, 
6466730, 514423, 45417450, 7409607, 8252494, 0, 100136797, 3200412, 1505, 171399418, 
6418216, 504957, 45537317, 7394880, 8384797, 0, 100181336, 3419987, 1425, 171842915, 
6411911, 510325, 45341877, 7420550, 8280601, 0, 100213945, 3285972, 1466, 171466647, 
12787963, 1050751, 19848077, 4164332, 14196842, 0, 94687977, 6250000, 799, 152986741, 
13203800, 1070521, 19373871, 4190641, 14044098, 0, 93139150, 6269755, 797, 151292633, 
12900043, 1053576, 19744628, 4178813, 13924678, 0, 94077889, 7040259, 808, 152920694, 
