Description: Results from the BQRRP speed comparison benchmark, recording the time it takes to perform BQRRP and alternative QR and QRCP factorizations.
File format: 7 columns, containing time for each algorithm: BQRRP+CholQR, BQRRP+QRF, HQRRP, HQRRP+QRF, HQRRP+CholQR, QRF, QP3;               rows correspond to BQRRP runs with mat sizes varying with powers of 2, with numruns repititions of each mat size.
Num OMP threads:1
Input type:2
Input size: dim start: 1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 
Additional parameters: BQRRP block size: 128 num runs per size 20 BQRRP d factor: 1.000000
0,  0,  86531,  0,  0,  67780,  65883,
0,  0,  84715,  0,  0,  39887,  65966,
0,  0,  84756,  0,  0,  40022,  65919,
0,  0,  84922,  0,  0,  39921,  65919,
0,  0,  84984,  0,  0,  39713,  65919,
0,  0,  84826,  0,  0,  39687,  65919,
0,  0,  85068,  0,  0,  39626,  65919,
0,  0,  85241,  0,  0,  39733,  65919,
0,  0,  85160,  0,  0,  39725,  65919,
0,  0,  84922,  0,  0,  39737,  65919,
0,  0,  85205,  0,  0,  39702,  65919,
0,  0,  84839,  0,  0,  39686,  65919,
0,  0,  84570,  0,  0,  39687,  65919,
0,  0,  84877,  0,  0,  39729,  65919,
0,  0,  84788,  0,  0,  39825,  65919,
0,  0,  84958,  0,  0,  39717,  65919,
0,  0,  84749,  0,  0,  39716,  65919,
0,  0,  84689,  0,  0,  39678,  65919,
0,  0,  84785,  0,  0,  39738,  65919,
0,  0,  84905,  0,  0,  39704,  65919,
0,  0,  461831,  0,  0,  304267,  549721,
0,  0,  458600,  0,  0,  304495,  550146,
0,  0,  459527,  0,  0,  304641,  550047,
0,  0,  459977,  0,  0,  304398,  550047,
0,  0,  458029,  0,  0,  303794,  550047,
0,  0,  459024,  0,  0,  304344,  550047,
0,  0,  459584,  0,  0,  304407,  550047,
0,  0,  458015,  0,  0,  304156,  550047,
0,  0,  459429,  0,  0,  304304,  550047,
0,  0,  460547,  0,  0,  304560,  550047,
0,  0,  460084,  0,  0,  304247,  550047,
0,  0,  458485,  0,  0,  304232,  550047,
0,  0,  460154,  0,  0,  304353,  550047,
0,  0,  458473,  0,  0,  304481,  550047,
0,  0,  459439,  0,  0,  304455,  550047,
0,  0,  458387,  0,  0,  304239,  550047,
0,  0,  460515,  0,  0,  304278,  550047,
0,  0,  458207,  0,  0,  304373,  550047,
0,  0,  458874,  0,  0,  304135,  550047,
0,  0,  459261,  0,  0,  304128,  550047,
